DD:MM:YYYY,hh:mm:ss,n/a,n/a,°C,n/a,n/a,°C,n/a,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueCompressorSpeed,FU:0.valueCondenserFanSpeed,FU:0.valueAmbientSensor,FU:0.stateCoolingSwitching,FU:0.stateCoolingSwitchingRequest,Zone:0.valueAirSensor,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDoor,Zone:1.stateDoor
20.03.2020,11:32:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:33:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:12,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:14,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:16,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:21,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:23,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:28,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:33,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:35,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:40,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:45,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:50,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:52,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:57,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:33:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:00,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:02,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:04,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:34:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:34:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:35:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:36:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:37:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:38:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:50,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:39:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:19,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:48,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:55,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:40:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:07,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:36,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:41:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:42:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:38,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:43,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:43:49,0,0,25,0,0,15,48,1,0,0,0
