DD:MM:YYYY,hh:mm:ss,°C,°C,°C,°C,°C,°C,°C,n/a,n/a,n/a,n/a,V,V,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueAmbientSensor,Zone:0.valueAirSensor,Zone:1.valueAirSensor,Zone:0.valueEvaporatorSensor,Zone:1.valueEvaporatorSensor,Zone:0.valueBioSensor,Zone:1.valueBioSensor,Zone:0.stateDoor,Zone:1.stateDoor,Zone:0.stateDoorAlarm,Zone:1.stateDoorAlarm,Zone:0.valueFanSpeed,Zone:1.valueFanSpeed,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDefrostHeaterRequest
20.03.2020,14:33:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:58,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:08,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:10,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:11,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:21,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:28,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:30,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:33,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:43,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:34:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:00,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:10,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:17,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:35:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:22,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:24,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:26,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:27,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:29,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:31,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:32,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:34,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:36,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:37,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:39,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,0,0,0,0,0
20.03.2020,14:35:41,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:42,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:44,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:46,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:47,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:49,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:51,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:53,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:54,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:56,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:35:58,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:00,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:01,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:03,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:05,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:06,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:08,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:10,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:12,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:13,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,0,0,0,0
20.03.2020,14:36:15,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:17,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:18,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:20,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:22,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:24,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:25,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:27,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:29,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:30,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:32,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:34,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:35,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:37,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:39,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:40,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:42,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:44,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:46,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:47,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:49,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:51,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:52,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:54,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:56,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:57,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:36:59,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:01,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:02,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:04,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:06,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:07,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:09,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:11,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:13,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:14,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:16,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:18,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:19,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:21,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:23,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:24,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:26,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:28,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:29,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:31,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:33,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:34,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,10,0,0,0
20.03.2020,14:37:36,25,15,-15,0,-18.1,17.9,0,0,0,0,0,10,10,20,0,0,0
20.03.2020,14:37:38,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,10,10,20,0,0,0
20.03.2020,14:37:40,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,10,20,0,0,0
20.03.2020,14:37:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,20,0,0,0
20.03.2020,14:37:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,20,0,0,0
20.03.2020,14:37:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,20,0,0,0
20.03.2020,14:37:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:55,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:37:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:00,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:05,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:10,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:15,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:20,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:25,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:34,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:57,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:38:59,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:27,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:29,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:37,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:44,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:49,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:52,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:58,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:39:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:08,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:14,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:33,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:34,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:36,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:53,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:40:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
